id,uuid,first_name,last_name,username,email,start_date,end_date,content
405,480915bc-d8b7-4d1a-ac46-cbca2b4643fd,courtney,GIBSON,LESLEE.CONSIDINE,victor_kerluke@yahoo.com,October 20 2018 23:23,1449052368,"data_embed(%The orthogonal features, when combined, can explode into complexity.Because of the Turing completeness theory, everything one Turing-complete language can do can theoretically be done by another Turing-complete language, but at a different cost. You can do everything in assembler, but no one wants to program in assembler anymore.%)"
406,d9f4133c-6f49-4f7d-815f-8c28a77662a4,rhett,WALTER,lupe_reichert,jodi_lebsack@yahoo.com,September 28 2017 02:01,1492446440,"data_embed(%Sometimes people jot down pseudo-code on paper. If that pseudo-code runs directly on their computers, its best, isn't it? Ruby tries to be like that, like pseudo-code that runs. Python people say that too.It is not the responsibility of the language to force good looking code, but the language should make good looking code possible.Plant a memory, plant a tree, do it today for tomorrow.%)"
407,4f31530c-859e-41fc-a93a-30e85fd5580c,vito,CONSIDINE,zachary,numbers@yahoo.com,January 03 2017 11:14,1573096701,"data_embed(%I hope to see Ruby help every programmer in the world to be productive, and to enjoy programming, and to be happy. That is the primary purpose of Ruby language.Actually, I didn't make the claim that Ruby follows the principle of least surprise. Someone felt the design of Ruby follows that philosophy, so they started saying that. I didn't bring that up, actually.I hope to see Ruby help every programmer in the world to be productive, and to enjoy programming, and to be happy. That is the primary purpose of Ruby language.%)"
408,d278909a-67b1-42c8-948a-9ad836aaa153,katherin,Wyman,sabine_daniel,cory.botsford@gmail.com,February 21 2018 08:16,1486033725,"data_embed(%Ruby inherited the Perl philosophy of having more than one way to do the same thing. I inherited that philosophy from Larry Wall, who is my hero actually. I want to make Ruby users free. I want to give them the freedom to choose.In our daily lives as programmers, we process text strings a lot. So I tried to work hard on text processing, namely the string class and regular expressions. Regular expressions are built into the language and are very tuned up for use.%)"
409,1a94ab59-22ee-4e29-9828-f103ffd014db,lucilla,hackett,jerry_willms,denese@yahoo.com,March 14 2018 12:02,1489577434,"data_embed(%You want to enjoy life, don't you? If you get your job done quickly and your job is fun, that's good isn't it? That's the purpose of life, partly. Your life is better.Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.Language designers want to design the perfect language. They want to be able to say, 'My language is perfect. It can do everything.' But it's just plain impossible to design a perfect language, because there are two ways to look at a language. One way is by looking at what can be done with that language. The other is by looking at how we feel using that language-how we feel while programming.%)"
410,763985e7-bb77-4684-8712-488c89b49e9e,edmond,ARMSTRONG,TANNER,leonia@yahoo.com,April 18 2017 14:54,1549042117,"data_embed(%I believe that the purpose of life is, at least in part, to be happy. Based on this belief, Ruby is designed to make programming not only easy but also fun. It allows you to concentrate on the creative side of programming, with less stress.Ruby inherited the Perl philosophy of having more than one way to do the same thing. I inherited that philosophy from Larry Wall, who is my hero actually. I want to make Ruby users free. I want to give them the freedom to choose.%)"
411,ee1b3934-e3e1-4781-bf2a-794525a4d686,DEXTER,Heller,odis,ted@gmail.com,April 29 2017 09:55,1478295933,"data_embed(%Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.%)"
412,37b1a44c-293a-4eb5-9f51-42c2cc8a9a06,ELEANOR,Green,hui,bob.nicolas@yahoo.com,January 24 2017 02:43,1452791524,"data_embed(%Plant a memory, plant a tree, do it today for tomorrow.Most of the tasks we do are for humans. For example, a tax calculation is counting numbers so the government can pull money out from my wallet, but government consists of humans.%)"
413,f53490c1-49cd-48ba-b776-1f963979ce43,Tonya,HALVORSON,perry_halvorson,marcel.bashirian@yahoo.com,September 17 2017 12:53,1516758474,"data_embed(%Man is driven to create; I know I really love to create things. And while I'm not good at painting, drawing, or music, I can write software.I hope to see Ruby help every programmer in the world to be productive, and to enjoy programming, and to be happy. That is the primary purpose of Ruby language.%)"
414,dfa71040-0aa3-4334-a018-c9d306483077,elene,RUNOLFSSON,carolynn_rempel,ira@hotmail.com,July 24 2017 07:27,1537396226,"data_embed(%I believe consistency and orthogonality are tools of design, not the primary goal in design.You want to enjoy life, don't you? If you get your job done quickly and your job is fun, that's good isn't it? That's the purpose of life, partly. Your life is better.%)"
415,24d6a509-521d-4590-aade-6059e01747c6,Maurice,Murray,domenic_crooks,haywood@hotmail.com,April 27 2018 13:34,1481078245,"data_embed(%Ruby inherited the Perl philosophy of having more than one way to do the same thing. I inherited that philosophy from Larry Wall, who is my hero actually. I want to make Ruby users free. I want to give them the freedom to choose.I didn't work hard to make Ruby perfect for everyone, because you feel differently from me. No language can be perfect for everyone. I tried to make Ruby perfect for me, but maybe it's not perfect for you. The perfect language for Guido van Rossum is probably Python.%)"
416,77422619-960e-4195-9c60-ef299c390904,Lasonya,SCHIMMEL,myra_larkin,jay.sawayn@yahoo.com,February 11 2017 02:42,1550788976,"data_embed(%It is not the responsibility of the language to force good looking code, but the language should make good looking code possible.Ruby inherited the Perl philosophy of having more than one way to do the same thing. I inherited that philosophy from Larry Wall, who is my hero actually. I want to make Ruby users free. I want to give them the freedom to choose.%)"
417,0481fba2-735b-40a0-8e85-653f41128b75,Marion,Ziemann,tessie.lakin,hipolito.schiller@yahoo.com,November 13 2016 09:41,1526029690,"data_embed(%I didn't work hard to make Ruby perfect for everyone, because you feel differently from me. No language can be perfect for everyone. I tried to make Ruby perfect for me, but maybe it's not perfect for you. The perfect language for Guido van Rossum is probably Python.%)"
418,e3c65284-74a9-4fc0-bc91-040be392bc0f,Duncan,glover,horace,maurice_olson@hotmail.com,May 06 2016 09:13,1484783897,"data_embed(%Imagine you are writing an email. You are in front of the computer. You are operating the computer, clicking a mouse and typing on a keyboard, but the message will be sent to a human over the internet. So you are working before the computer, but with a human behind the computer.Plant a memory, plant a tree, do it today for tomorrow.%)"
419,24bc0297-3ec9-40fc-9719-6187fc94de5b,GIA,koch,burton,velda@yahoo.com,July 24 2018 22:13,1423026287,"data_embed(%Because of the Turing completeness theory, everything one Turing-complete language can do can theoretically be done by another Turing-complete language, but at a different cost. You can do everything in assembler, but no one wants to program in assembler anymore.Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.%)"
420,3b397f74-93c4-4e74-b3d6-85f46fda70b5,josiah,Pouros,agustin_raynor,joaquin@gmail.com,March 07 2017 00:51,1546462758,"data_embed(%Plant a memory, plant a tree, do it today for tomorrow.Imagine you are writing an email. You are in front of the computer. You are operating the computer, clicking a mouse and typing on a keyboard, but the message will be sent to a human over the internet. So you are working before the computer, but with a human behind the computer.%)"
421,5dabe6f7-7d67-4b42-a361-80655d95a45c,maximo,ERDMAN,jules,paul@yahoo.com,April 10 2016 00:20,1443828105,"data_embed(%In our daily lives as programmers, we process text strings a lot. So I tried to work hard on text processing, namely the string class and regular expressions. Regular expressions are built into the language and are very tuned up for use.Actually, I didn't make the claim that Ruby follows the principle of least surprise. Someone felt the design of Ruby follows that philosophy, so they started saying that. I didn't bring that up, actually.Sometimes people jot down pseudo-code on paper. If that pseudo-code runs directly on their computers, its best, isn't it? Ruby tries to be like that, like pseudo-code that runs. Python people say that too.%)"
422,8d93b008-fe2e-4f37-a94f-b4c9a56c774a,SPENCER,kub,korey.ullrich,chan_sanford@gmail.com,March 01 2019 12:00,1428131089,"data_embed(%Actually, I didn't make the claim that Ruby follows the principle of least surprise. Someone felt the design of Ruby follows that philosophy, so they started saying that. I didn't bring that up, actually.%)"
423,ba560907-a51b-4192-a4ba-5481e50efd71,MOIRA,HOEGER,DIGNA_BEDNAR,luigi_emard@yahoo.com,September 25 2019 13:15,1489673412,"data_embed(%I believe consistency and orthogonality are tools of design, not the primary goal in design.I hope to see Ruby help every programmer in the world to be productive, and to enjoy programming, and to be happy. That is the primary purpose of Ruby language.Often people, especially computer engineers, focus on the machines. But in fact we need to focus on humans, on how humans care about doing programming or operating the application of the machines.%)"
424,73c4bffb-f9c9-4feb-8ba2-6f4aecc03e91,HARRY,LITTLE,lakeisha,daron@gmail.com,July 09 2015 02:49,1430793216,"data_embed(%Imagine you are writing an email. You are in front of the computer. You are operating the computer, clicking a mouse and typing on a keyboard, but the message will be sent to a human over the internet. So you are working before the computer, but with a human behind the computer.Plant a memory, plant a tree, do it today for tomorrow.People are different. People choose different criteria. But if there is a better way among many alternatives, I want to encourage that way by making it comfortable. So that's what I've tried to do.%)"
425,c49a98eb-c3ef-4da8-a2be-c323806e58cb,heidi,kovacek,KELLI,clifton.collier@yahoo.com,January 14 2017 22:45,1490725987,"data_embed(%You want to enjoy life, don't you? If you get your job done quickly and your job is fun, that's good isn't it? That's the purpose of life, partly. Your life is better.Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.%)"
426,3f708c65-3b7d-4ce5-b8dc-5dd9110cd4a2,RUSS,LUETTGEN,wallace.langosh,rebbeca.kuhlman@hotmail.com,August 10 2019 05:17,1525685497,"data_embed(%Ruby inherited the Perl philosophy of having more than one way to do the same thing. I inherited that philosophy from Larry Wall, who is my hero actually. I want to make Ruby users free. I want to give them the freedom to choose.Most of the tasks we do are for humans. For example, a tax calculation is counting numbers so the government can pull money out from my wallet, but government consists of humans.Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.%)"
427,adc4d72d-2541-4203-98b5-9c7ec4c4361a,MANUEL,sauer,grover,david.rogahn@yahoo.com,November 14 2019 15:41,1541763297,"data_embed(%Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.%)"
428,9b7fef0a-4c3e-4cb7-83b7-74150ed5f15c,Margarett,little,adela.veum,kenny_stroman@yahoo.com,April 04 2015 01:55,1424331210,"data_embed(%I believe that the purpose of life is, at least in part, to be happy. Based on this belief, Ruby is designed to make programming not only easy but also fun. It allows you to concentrate on the creative side of programming, with less stress.%)"
429,ffc61e82-50e4-451d-9fcd-d9c8dbaff3fe,dyan,MITCHELL,cindy.medhurst,lexie.powlowski@hotmail.com,August 24 2017 19:20,1524180871,"data_embed(%Language designers want to design the perfect language. They want to be able to say, 'My language is perfect. It can do everything.' But it's just plain impossible to design a perfect language, because there are two ways to look at a language. One way is by looking at what can be done with that language. The other is by looking at how we feel using that language-how we feel while programming.In our daily lives as programmers, we process text strings a lot. So I tried to work hard on text processing, namely the string class and regular expressions. Regular expressions are built into the language and are very tuned up for use.%)"
430,04a2f791-dae4-455a-9f1f-166d27e8fc06,Michal,Herman,ASSUNTA_GERLACH,felton@hotmail.com,February 14 2019 03:28,1460268240,"data_embed(%Man is driven to create; I know I really love to create things. And while I'm not good at painting, drawing, or music, I can write software.People are different. People choose different criteria. But if there is a better way among many alternatives, I want to encourage that way by making it comfortable. So that's what I've tried to do.%)"
431,7f92999c-df10-480d-8d54-e643ea5dba90,DEMARCUS,sauer,floyd,tyrone@yahoo.com,October 31 2015 17:05,1464908100,"data_embed(%It is not the responsibility of the language to force good looking code, but the language should make good looking code possible.Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.It is not the responsibility of the language to force good looking code, but the language should make good looking code possible.%)"
432,d6f98edc-bbc0-4ed3-84f5-5555772c48c0,hosea,Franecki,LISE,olympia@gmail.com,September 08 2019 15:25,1562683054,"data_embed(%It is not the responsibility of the language to force good looking code, but the language should make good looking code possible.%)"
433,6ff03b86-5621-4e33-aa22-4adbd0d748e6,GARRET,BALISTRERI,PAMELA,zenaida@gmail.com,January 01 2017 15:42,1480824436,"data_embed(%The orthogonal features, when combined, can explode into complexity.%)"
434,65df793b-eec9-4416-b171-f12f837138db,Ezra,HAGENES,KAYLA.PARKER,wilda.kuvalis@yahoo.com,July 25 2016 14:55,1550802743,"data_embed(%Sometimes people jot down pseudo-code on paper. If that pseudo-code runs directly on their computers, its best, isn't it? Ruby tries to be like that, like pseudo-code that runs. Python people say that too.Man is driven to create; I know I really love to create things. And while I'm not good at painting, drawing, or music, I can write software.%)"
435,41124b72-deda-4beb-b234-bacaca80cc28,GALEN,schmitt,andrea,elmo_blanda@hotmail.com,July 20 2017 18:02,1508545988,"data_embed(%I believe that the purpose of life is, at least in part, to be happy. Based on this belief, Ruby is designed to make programming not only easy but also fun. It allows you to concentrate on the creative side of programming, with less stress.Most of the tasks we do are for humans. For example, a tax calculation is counting numbers so the government can pull money out from my wallet, but government consists of humans.%)"
436,c874ad8d-743a-448c-a9f5-f89b3f539c05,Chieko,berge,wilbur.hane,manda.towne@hotmail.com,September 10 2019 04:10,1466546320,"data_embed(%I didn't work hard to make Ruby perfect for everyone, because you feel differently from me. No language can be perfect for everyone. I tried to make Ruby perfect for me, but maybe it's not perfect for you. The perfect language for Guido van Rossum is probably Python.%)"
437,86d621dc-5dad-4a0c-9242-a50b19f1abf8,CLAUD,HAMMES,reinaldo,danial@yahoo.com,October 09 2017 13:19,1455334817,"data_embed(%Sometimes people jot down pseudo-code on paper. If that pseudo-code runs directly on their computers, its best, isn't it? Ruby tries to be like that, like pseudo-code that runs. Python people say that too.%)"
438,e9a4ede0-1744-4f54-b02d-84adfaaec0fc,AMIE,JAKUBOWSKI,ADOLPH_NIENOW,pasquale.shanahan@yahoo.com,December 28 2014 16:00,1511892871,"data_embed(%Imagine you are writing an email. You are in front of the computer. You are operating the computer, clicking a mouse and typing on a keyboard, but the message will be sent to a human over the internet. So you are working before the computer, but with a human behind the computer.I didn't work hard to make Ruby perfect for everyone, because you feel differently from me. No language can be perfect for everyone. I tried to make Ruby perfect for me, but maybe it's not perfect for you. The perfect language for Guido van Rossum is probably Python.Sometimes people jot down pseudo-code on paper. If that pseudo-code runs directly on their computers, its best, isn't it? Ruby tries to be like that, like pseudo-code that runs. Python people say that too.%)"
439,daf2e012-d332-42e1-9d7a-94ead6ccd85a,Hosea,GLEASON,ariel,kindra_kozey@gmail.com,February 05 2019 16:10,1520629146,"data_embed(%Language designers want to design the perfect language. They want to be able to say, 'My language is perfect. It can do everything.' But it's just plain impossible to design a perfect language, because there are two ways to look at a language. One way is by looking at what can be done with that language. The other is by looking at how we feel using that language-how we feel while programming.%)"
440,885ac249-5ac8-4d78-b132-b157d73a374c,LINA,MILLER,lael,bradley@gmail.com,December 25 2017 03:27,1565684796,"data_embed(%Sometimes people jot down pseudo-code on paper. If that pseudo-code runs directly on their computers, its best, isn't it? Ruby tries to be like that, like pseudo-code that runs. Python people say that too.Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.Sometimes people jot down pseudo-code on paper. If that pseudo-code runs directly on their computers, its best, isn't it? Ruby tries to be like that, like pseudo-code that runs. Python people say that too.%)"
441,6985d6b7-26e1-4758-80b8-02ee3861d62d,pasquale,GRIMES,song.keeling,willodean@hotmail.com,February 17 2017 22:38,1548297848,"data_embed(%Because of the Turing completeness theory, everything one Turing-complete language can do can theoretically be done by another Turing-complete language, but at a different cost. You can do everything in assembler, but no one wants to program in assembler anymore.%)"
442,01588624-be5c-4d25-a609-ff6fb27c92a0,raymonde,HALEY,oleta,marinda.denesik@gmail.com,February 22 2017 17:02,1463253118,"data_embed(%Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.People are different. People choose different criteria. But if there is a better way among many alternatives, I want to encourage that way by making it comfortable. So that's what I've tried to do.I hope to see Ruby help every programmer in the world to be productive, and to enjoy programming, and to be happy. That is the primary purpose of Ruby language.%)"
443,dad6eeb9-1c21-4734-bdf9-9bd6c5074bb8,DALLAS,GAYLORD,LEO.LARKIN,carrol@gmail.com,April 22 2019 14:21,1524294607,"data_embed(%Often people, especially computer engineers, focus on the machines. But in fact we need to focus on humans, on how humans care about doing programming or operating the application of the machines.Man is driven to create; I know I really love to create things. And while I'm not good at painting, drawing, or music, I can write software.From the viewpoint of what you can do, therefore, languages do differ - but the differences are limited. For example, Python and Ruby provide almost the same power to the programmer.%)"
444,7e587406-0ad3-4b86-9d12-b11e0059ec18,Antione,Kuhlman,VIVIAN,lanelle@hotmail.com,September 30 2015 17:16,1531179561,"data_embed(%Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.I believe consistency and orthogonality are tools of design, not the primary goal in design.From the viewpoint of what you can do, therefore, languages do differ - but the differences are limited. For example, Python and Ruby provide almost the same power to the programmer.%)"
445,f2e8fb53-d65d-4996-a3f0-80d6da3ce370,Hyman,BARROWS,bradly.jast,britt@gmail.com,September 22 2016 04:59,1560858440,"data_embed(%Because of the Turing completeness theory, everything one Turing-complete language can do can theoretically be done by another Turing-complete language, but at a different cost. You can do everything in assembler, but no one wants to program in assembler anymore.Language designers want to design the perfect language. They want to be able to say, 'My language is perfect. It can do everything.' But it's just plain impossible to design a perfect language, because there are two ways to look at a language. One way is by looking at what can be done with that language. The other is by looking at how we feel using that language-how we feel while programming.Man is driven to create; I know I really love to create things. And while I'm not good at painting, drawing, or music, I can write software.%)"
446,181983ee-78e9-4d40-a93f-985825547f52,Ellis,wisoky,owen.nikolaus,tamica@hotmail.com,August 22 2015 12:49,1543363612,"data_embed(%From the viewpoint of what you can do, therefore, languages do differ - but the differences are limited. For example, Python and Ruby provide almost the same power to the programmer.%)"
447,18977bd6-a429-49a2-b9da-db3f0094003f,Eura,Kemmer,FREDERICK.PROHASKA,shaquita@hotmail.com,December 25 2016 07:47,1515094879,"data_embed(%Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.Sometimes people jot down pseudo-code on paper. If that pseudo-code runs directly on their computers, its best, isn't it? Ruby tries to be like that, like pseudo-code that runs. Python people say that too.Language designers want to design the perfect language. They want to be able to say, 'My language is perfect. It can do everything.' But it's just plain impossible to design a perfect language, because there are two ways to look at a language. One way is by looking at what can be done with that language. The other is by looking at how we feel using that language-how we feel while programming.%)"
448,21dcb882-0d2c-4cf0-bd66-a53bf2d51436,LONNIE,lebsack,PERRY,tuan_wilderman@hotmail.com,September 23 2017 15:16,1493568170,"data_embed(%I hope to see Ruby help every programmer in the world to be productive, and to enjoy programming, and to be happy. That is the primary purpose of Ruby language.Plant a memory, plant a tree, do it today for tomorrow.Plant a memory, plant a tree, do it today for tomorrow.%)"
449,11f3d9d2-cb5f-4880-9339-3e5e89eb68cc,janean,ANKUNDING,nolan,maxwell@hotmail.com,June 11 2016 05:30,1472675678,"data_embed(%Language designers want to design the perfect language. They want to be able to say, 'My language is perfect. It can do everything.' But it's just plain impossible to design a perfect language, because there are two ways to look at a language. One way is by looking at what can be done with that language. The other is by looking at how we feel using that language-how we feel while programming.Most programs are not write-once. They are reworked and rewritten again and again in their lived. Bugs must be debugged. Changing requirements and the need for increased functionality mean the program itself may be modified on an ongoing basis. During this process, human beings must be able to read and understand the original code. It is therefore more important by far for humans to be able to understand the program than it is for the computer.Sometimes people jot down pseudo-code on paper. If that pseudo-code runs directly on their computers, its best, isn't it? Ruby tries to be like that, like pseudo-code that runs. Python people say that too.%)"
450,56e0e4d1-d4b3-4595-80bf-67eb68d7b269,winfred,Morar,angelita,jesse@yahoo.com,June 13 2019 12:39,1456682732,"data_embed(%Smart people underestimate the ordinarity of ordinary people.Most programs are not write-once. They are reworked and rewritten again and again in their lived. Bugs must be debugged. Changing requirements and the need for increased functionality mean the program itself may be modified on an ongoing basis. During this process, human beings must be able to read and understand the original code. It is therefore more important by far for humans to be able to understand the program than it is for the computer.Smart people underestimate the ordinarity of ordinary people.%)"
451,8212ca7b-bc6b-4758-947e-d28aedcc9971,QUINCY,BATZ,herb.fadel,jim_mclaughlin@hotmail.com,December 31 2016 07:13,1518121413,"data_embed(%I didn't work hard to make Ruby perfect for everyone, because you feel differently from me. No language can be perfect for everyone. I tried to make Ruby perfect for me, but maybe it's not perfect for you. The perfect language for Guido van Rossum is probably Python.Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.It is not the responsibility of the language to force good looking code, but the language should make good looking code possible.%)"
452,7f062bca-ed67-4d1f-aac2-29ad0c372e78,LON,pfeffer,eliseo,randee.goyette@gmail.com,November 22 2018 03:06,1465478646,"data_embed(%I believe consistency and orthogonality are tools of design, not the primary goal in design.%)"
453,e2af59a8-cf57-436d-8c37-504ae5e1143c,layne,HAUCK,DENAE_KLOCKO,toney@gmail.com,April 22 2016 02:28,1552798246,"data_embed(%Ruby inherited the Perl philosophy of having more than one way to do the same thing. I inherited that philosophy from Larry Wall, who is my hero actually. I want to make Ruby users free. I want to give them the freedom to choose.Most programs are not write-once. They are reworked and rewritten again and again in their lived. Bugs must be debugged. Changing requirements and the need for increased functionality mean the program itself may be modified on an ongoing basis. During this process, human beings must be able to read and understand the original code. It is therefore more important by far for humans to be able to understand the program than it is for the computer.Most programs are not write-once. They are reworked and rewritten again and again in their lived. Bugs must be debugged. Changing requirements and the need for increased functionality mean the program itself may be modified on an ongoing basis. During this process, human beings must be able to read and understand the original code. It is therefore more important by far for humans to be able to understand the program than it is for the computer.%)"
454,29f14676-d45d-4f20-b40b-55a089b4a234,Stan,WALSH,wilmer_ledner,toni.brekke@yahoo.com,December 14 2018 04:07,1550193490,"data_embed(%Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.People are different. People choose different criteria. But if there is a better way among many alternatives, I want to encourage that way by making it comfortable. So that's what I've tried to do.%)"
455,bcbc1e0c-5614-4535-aece-a2107d1e37b2,bryant,Schowalter,SHAMEKA.BECHTELAR,marcus@hotmail.com,May 02 2019 09:16,1426987063,"data_embed(%The orthogonal features, when combined, can explode into complexity.%)"
456,f1682a98-373a-4442-8faa-2ba39f490ddf,ALTAGRACIA,mcdermott,myron,tyisha@gmail.com,December 08 2016 16:02,1449808721,"data_embed(%Language designers want to design the perfect language. They want to be able to say, 'My language is perfect. It can do everything.' But it's just plain impossible to design a perfect language, because there are two ways to look at a language. One way is by looking at what can be done with that language. The other is by looking at how we feel using that language-how we feel while programming.In our daily lives as programmers, we process text strings a lot. So I tried to work hard on text processing, namely the string class and regular expressions. Regular expressions are built into the language and are very tuned up for use.Plant a memory, plant a tree, do it today for tomorrow.%)"
457,0f9edcc8-888e-4e59-9275-6fbce3cb6963,luciano,reinger,elmer_sawayn,gertie@yahoo.com,March 22 2017 16:57,1562915673,"data_embed(%Actually, I didn't make the claim that Ruby follows the principle of least surprise. Someone felt the design of Ruby follows that philosophy, so they started saying that. I didn't bring that up, actually.%)"
458,121450c9-bfb6-4aca-9d44-bf376b96fff0,FERNANDA,Goldner,renay_johnston,mitchell_torphy@hotmail.com,July 12 2015 14:57,1561952516,"data_embed(%It is not the responsibility of the language to force good looking code, but the language should make good looking code possible.%)"
459,debc2ab5-94ba-46c2-a505-83a8cd3393e2,bennie,block,arlen,lynn.cruickshank@gmail.com,April 17 2018 17:37,1521788591,"data_embed(%Everyone has an individual background. Someone may come from Python, someone else may come from Perl, and they may be surprised by different aspects of the language. Then they come up to me and say, 'I was surprised by this feature of the language, so therefore Ruby violates the principle of least surprise.' Wait. Wait. The principle of least surprise is not for you only.In our daily lives as programmers, we process text strings a lot. So I tried to work hard on text processing, namely the string class and regular expressions. Regular expressions are built into the language and are very tuned up for use.%)"
460,0452f317-6df5-4147-bca1-a74020c843ef,ZINA,cruickshank,LYNN,erich@hotmail.com,October 08 2016 08:59,1460609600,"data_embed(%People are different. People choose different criteria. But if there is a better way among many alternatives, I want to encourage that way by making it comfortable. So that's what I've tried to do.I believe consistency and orthogonality are tools of design, not the primary goal in design.%)"
461,562bb59e-fec0-4947-8ac0-6e2300011420,Valda,Kerluke,ellsworth,salvatore.kunde@gmail.com,September 26 2015 05:55,1544043608,"data_embed(%Often people, especially computer engineers, focus on the machines. But in fact we need to focus on humans, on how humans care about doing programming or operating the application of the machines.%)"
462,f339626f-8520-4dd8-9b56-531acdec96a8,Hobert,baumbach,meredith_nader,tyrell@gmail.com,November 02 2016 13:41,1438821358,"data_embed(%Most programs are not write-once. They are reworked and rewritten again and again in their lived. Bugs must be debugged. Changing requirements and the need for increased functionality mean the program itself may be modified on an ongoing basis. During this process, human beings must be able to read and understand the original code. It is therefore more important by far for humans to be able to understand the program than it is for the computer.It is not the responsibility of the language to force good looking code, but the language should make good looking code possible.%)"
463,d3a0910d-8ef9-4536-ba94-474154bc7aa8,IONE,berge,eddie.reinger,enoch.harvey@gmail.com,May 12 2019 22:33,1542403236,"data_embed(%I didn't work hard to make Ruby perfect for everyone, because you feel differently from me. No language can be perfect for everyone. I tried to make Ruby perfect for me, but maybe it's not perfect for you. The perfect language for Guido van Rossum is probably Python.%)"
464,35578f92-b03f-46e0-9f1d-dc6fd3fd9f5e,PERCY,Wiegand,loyd_quitzon,jo.keeling@gmail.com,May 04 2018 16:23,1514494021,"data_embed(%I didn't work hard to make Ruby perfect for everyone, because you feel differently from me. No language can be perfect for everyone. I tried to make Ruby perfect for me, but maybe it's not perfect for you. The perfect language for Guido van Rossum is probably Python.%)"
465,ab368078-7300-4573-a760-a61b6fea6d90,danelle,LEBSACK,ofelia.okuneva,saul@hotmail.com,June 26 2019 14:07,1502145157,"data_embed(%Smart people underestimate the ordinarity of ordinary people.Because of the Turing completeness theory, everything one Turing-complete language can do can theoretically be done by another Turing-complete language, but at a different cost. You can do everything in assembler, but no one wants to program in assembler anymore.Ruby inherited the Perl philosophy of having more than one way to do the same thing. I inherited that philosophy from Larry Wall, who is my hero actually. I want to make Ruby users free. I want to give them the freedom to choose.%)"
466,0b41a945-8143-44f6-b3d5-6d0e015e9f90,OLIN,Harber,BENITA,priscilla@hotmail.com,February 24 2018 14:11,1559588024,"data_embed(%Imagine you are writing an email. You are in front of the computer. You are operating the computer, clicking a mouse and typing on a keyboard, but the message will be sent to a human over the internet. So you are working before the computer, but with a human behind the computer.Because of the Turing completeness theory, everything one Turing-complete language can do can theoretically be done by another Turing-complete language, but at a different cost. You can do everything in assembler, but no one wants to program in assembler anymore.Most of the tasks we do are for humans. For example, a tax calculation is counting numbers so the government can pull money out from my wallet, but government consists of humans.%)"
